ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
179.184.224.91,3128,,,"[ProtocolDataType(type=http, port=3128, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=3128, tls=true, autoRead=[false])]",,true,"Global Village Telecom",Brazil,BR,-20.287700653076172,-40.28519821166992,AS18881,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3473, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_JP=EndpointServerData(ping=2060, connections=ConnectionAttempts(success=3, fail=10), uptime=23.0%), ms_HK=EndpointServerData(ping=3347, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%))",,"2022-05-29 09:51:56.0","2022-05-29 10:06:18.0",,,
179.189.219.98,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TECNOLOGIA EN ELECTRONICA E INFORMATICA SOCIEDAD ANONIMA (T.E.I.S.A)",Paraguay,PY,-23.33329963684082,-58.0,AS28103,"PerformanceConnectData(aws_NA=EndpointServerData(ping=913, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ora_UK=EndpointServerData(ping=1082, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=1206, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ms_HK=EndpointServerData(ping=1245, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 08:51:42.0","2022-05-29 09:59:18.0",,,
179.189.244.224,51327,,,"[ProtocolDataType(type=socks4, port=51327, tls=true, autoRead=[false])]",,true,"Dinamica/Psiunet Computadores e Sup - LTDA",Brazil,BR,-8.000900268554688,-34.86869812011719,AS28252,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=706, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ora_JP=EndpointServerData(ping=835, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 09:20:56.0","2022-05-29 09:44:49.0",,,
179.189.244.226,51327,,,"[ProtocolDataType(type=socks4, port=51327, tls=true, autoRead=[false])]",,true,"Dinamica/Psiunet Computadores e Sup - LTDA",Brazil,BR,-8.000900268554688,-34.86869812011719,AS28252,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=712, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 06:30:20.0","2022-05-29 09:55:48.0",,,
179.191.12.97,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Telnet Sistemas e Comunicações",Brazil,BR,-20.3700008392334,-51.41569900512695,AS263314,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=827, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ora_JP=EndpointServerData(ping=974, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 09:35:31.0","2022-05-29 10:01:19.0",,,
179.191.13.21,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Telnet Sistemas e Comunicações",Brazil,BR,-20.783899307250977,-51.7150993347168,AS263314,"PerformanceConnectData(aws_NA=EndpointServerData(ping=725, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ora_UK=EndpointServerData(ping=830, connections=ConnectionAttempts(success=4, fail=9), uptime=30.0%), ora_JP=EndpointServerData(ping=993, connections=ConnectionAttempts(success=2, fail=10), uptime=16.0%), ms_HK=EndpointServerData(ping=1092, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%))",,"2022-05-29 09:26:16.0","2022-05-29 10:03:20.0",,,
179.191.15.110,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Telnet Sistemas e Comunicações",Brazil,BR,-20.3700008392334,-51.41569900512695,AS263314,"PerformanceConnectData(aws_NA=EndpointServerData(ping=708, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_UK=EndpointServerData(ping=837, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ora_JP=EndpointServerData(ping=1000, connections=ConnectionAttempts(success=1, fail=11), uptime=8.0%), ms_HK=EndpointServerData(ping=1089, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%))",,"2022-05-29 07:02:00.0","2022-05-29 10:07:03.0",,,
179.191.18.59,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Edgar Rodrigues Romao Filho ME",Brazil,BR,-7.349400043487549,-34.92599868774414,AS52565,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=981, connections=ConnectionAttempts(success=3, fail=5), uptime=37.0%), ora_JP=EndpointServerData(ping=1018, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=1163, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 09:05:51.0","2022-05-29 10:07:03.0",,,
180.92.145.235,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Fiberlink Pvt. Ltd.",Pakistan,PK,30.221599578857422,71.47019958496094,AS55714,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2386, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=3904, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=2647, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 10:06:16.0","2022-05-29 10:06:33.0",,,
180.92.212.178,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.211400032043457,106.84459686279297,AS23953,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_UK=EndpointServerData(ping=1017, connections=ConnectionAttempts(success=3, fail=3), uptime=50.0%), ora_JP=EndpointServerData(ping=861, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 08:56:48.0","2022-05-29 10:06:48.0",,,
180.93.37.1,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,false,SPT,Vietnam,VN,16.068500518798828,108.22149658203125,AS7602,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1135, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=1122, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_JP=EndpointServerData(ping=749, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ms_HK=EndpointServerData(ping=662, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%))",,"2022-05-29 09:06:22.0","2022-05-29 10:04:19.0",,,
180.94.64.114,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Cafe AFGHANTELECOM",Afghanistan,AF,33.0,66.0,AS55330,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1002, connections=ConnectionAttempts(success=6, fail=14), uptime=30.0%), ora_UK=EndpointServerData(ping=498, connections=ConnectionAttempts(success=1, fail=17), uptime=5.0%), ora_JP=EndpointServerData(ping=4403, connections=ConnectionAttempts(success=1, fail=21), uptime=4.0%), ms_HK=EndpointServerData(ping=769, connections=ConnectionAttempts(success=2, fail=19), uptime=9.0%))",,"2022-05-29 09:29:25.0","2022-05-29 10:03:49.0",,,
180.167.238.98,7302,,,"[ProtocolDataType(type=socks5, port=7302, tls=true, autoRead=[false])]",,true,"Chinanet SH",China,CN,31.242000579833984,121.47599792480469,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1712, connections=ConnectionAttempts(success=6, fail=3), uptime=66.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=1426, connections=ConnectionAttempts(success=6, fail=7), uptime=46.0%), ms_HK=EndpointServerData(ping=1907, connections=ConnectionAttempts(success=7, fail=7), uptime=50.0%))",,"2022-05-29 10:04:33.0","2022-05-29 10:04:50.0",,,
180.168.152.206,7302,,,"[ProtocolDataType(type=socks5, port=7302, tls=true, autoRead=[false])]",,true,"Chinanet SH",China,CN,31.242000579833984,121.47599792480469,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5701, connections=ConnectionAttempts(success=2, fail=9), uptime=18.0%), ora_UK=EndpointServerData(ping=1626, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_JP=EndpointServerData(ping=1945, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ms_HK=EndpointServerData(ping=3275, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%))",,"2022-05-29 08:54:53.0","2022-05-29 09:46:34.0",,,
180.175.119.173,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"Chinanet SH",China,CN,31.222200393676758,121.45809936523438,AS4812,"PerformanceConnectData(aws_NA=EndpointServerData(ping=927, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%))",,"2022-05-29 06:58:23.0","2022-05-29 10:03:34.0",,,
180.180.12.51,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.13599967956543,102.21859741210938,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=974, connections=ConnectionAttempts(success=3, fail=4), uptime=42.0%), ora_UK=EndpointServerData(ping=778, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ora_JP=EndpointServerData(ping=967, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 09:10:30.0","2022-05-29 09:59:03.0",,,
180.180.124.248,49992,,,"[ProtocolDataType(type=socks4, port=49992, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,7.961999893188477,100.00019836425781,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=967, connections=ConnectionAttempts(success=2, fail=4), uptime=33.0%), ora_UK=EndpointServerData(ping=817, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 08:06:25.0","2022-05-29 09:55:48.0",,,
180.180.152.94,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"TOT Public Company Limited",Thailand,TH,13.534099578857422,100.28600311279297,AS23969,"PerformanceConnectData(aws_NA=EndpointServerData(ping=971, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=825, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 09:30:56.0","2022-05-29 09:43:47.0",,,
180.193.220.189,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Philippine Long Distance Telephone Company",Philippines,PH,17.931499481201172,120.4729995727539,AS9299,"PerformanceConnectData(aws_NA=EndpointServerData(ping=913, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=651, connections=ConnectionAttempts(success=3, fail=5), uptime=37.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 09:40:32.0","2022-05-29 09:43:18.0",,,
180.210.222.153,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.72719955444336,90.4093017578125,AS134128,"PerformanceConnectData(aws_NA=EndpointServerData(ping=865, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%))",,"2022-05-29 08:00:35.0","2022-05-29 09:55:34.0",,,
180.210.222.205,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.72719955444336,90.4093017578125,AS134128,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=555, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%))",,"2022-05-29 04:28:48.0","2022-05-29 10:04:05.0",,,
180.211.95.14,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-7.29010009765625,106.62999725341797,AS45725,"PerformanceConnectData(aws_NA=EndpointServerData(ping=901, connections=ConnectionAttempts(success=2, fail=4), uptime=33.0%), ora_UK=EndpointServerData(ping=843, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%))",,"2022-05-29 08:45:27.0","2022-05-29 09:57:19.0",,,
180.211.158.90,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,23.79170036315918,90.65619659423828,AS45588,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1164, connections=ConnectionAttempts(success=1, fail=8), uptime=11.0%), ora_UK=EndpointServerData(ping=2838, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%))",,"2022-05-29 05:49:31.0","2022-05-29 10:05:05.0",,,
180.211.183.2,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,Bangladesh,BD,24.93280029296875,91.8739013671875,AS45588,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4611, connections=ConnectionAttempts(success=1, fail=12), uptime=7.0%), ora_UK=EndpointServerData(ping=7491, connections=ConnectionAttempts(success=1, fail=15), uptime=6.0%), ora_JP=EndpointServerData(ping=724, connections=ConnectionAttempts(success=1, fail=12), uptime=7.0%), ms_HK=EndpointServerData(ping=3705, connections=ConnectionAttempts(success=1, fail=11), uptime=8.0%))",,"2022-05-29 08:08:32.0","2022-05-29 10:05:49.0",,,
180.250.190.148,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-6.172800064086914,106.82720184326172,AS7713,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=12), uptime=0%), ora_JP=EndpointServerData(ping=776, connections=ConnectionAttempts(success=1, fail=12), uptime=7.0%), ms_HK=EndpointServerData(ping=718, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%))",,"2022-05-29 09:13:31.0","2022-05-29 10:05:05.0",,,
180.250.252.221,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,,Indonesia,ID,-7.2484002113342285,112.74189758300781,AS7713,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=12), uptime=0%), ora_UK=EndpointServerData(ping=4578, connections=ConnectionAttempts(success=3, fail=10), uptime=23.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=11), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%))",,"2022-05-29 08:34:48.0","2022-05-29 10:02:33.0",,,
181.13.198.90,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Video Drome Sociedad Anonima",Argentina,AR,-25.801000595092773,-64.96620178222656,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_JP=EndpointServerData(ping=1970, connections=ConnectionAttempts(success=2, fail=6), uptime=25.0%), ms_HK=EndpointServerData(ping=1274, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%))",,"2022-05-29 08:13:20.0","2022-05-29 10:04:50.0",,,
181.15.154.154,52033,,,"[ProtocolDataType(type=socks4, port=52033, tls=true, autoRead=[false])]",,true,"Municipalidad De Posadas",Argentina,AR,-31.618600845336914,-58.49589920043945,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=923, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ora_JP=EndpointServerData(ping=1171, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=10), uptime=0%))",,"2022-05-29 07:31:54.0","2022-05-29 10:06:04.0",,,
181.15.154.156,52033,,,"[ProtocolDataType(type=socks4, port=52033, tls=true, autoRead=[false])]",,true,"Municipalidad De Posadas",Argentina,AR,-31.618600845336914,-58.49589920043945,AS7303,"PerformanceConnectData(aws_NA=EndpointServerData(ping=924, connections=ConnectionAttempts(success=2, fail=9), uptime=18.0%), ora_UK=EndpointServerData(ping=1045, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=1271, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%))",,"2022-05-29 09:34:34.0","2022-05-29 10:06:18.0",,,
181.36.121.194,80,,,"[ProtocolDataType(type=http, port=80, tls=false, autoRead=[false]), ProtocolDataType(type=https, port=80, tls=false, autoRead=[false])]",,false,"Altice Dominicana S.A","Dominican Republic",DO,18.46150016784668,-69.89649963378906,AS28118,"PerformanceConnectData(aws_NA=EndpointServerData(ping=151, connections=ConnectionAttempts(success=17, fail=0), uptime=100.0%), ora_UK=EndpointServerData(ping=149, connections=ConnectionAttempts(success=13, fail=0), uptime=100.0%), ora_JP=EndpointServerData(ping=160, connections=ConnectionAttempts(success=17, fail=0), uptime=100.0%), ms_HK=EndpointServerData(ping=239, connections=ConnectionAttempts(success=15, fail=0), uptime=100.0%))",,"2022-05-29 10:05:27.0","2022-05-29 10:05:49.0",,,
181.48.107.93,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,6.319900035858154,-76.13690185546875,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=440, connections=ConnectionAttempts(success=3, fail=4), uptime=42.0%), ora_UK=EndpointServerData(ping=578, connections=ConnectionAttempts(success=4, fail=6), uptime=40.0%), ora_JP=EndpointServerData(ping=741, connections=ConnectionAttempts(success=3, fail=7), uptime=30.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=12), uptime=0%))",,"2022-05-29 09:18:55.0","2022-05-29 09:40:17.0",,,
181.49.212.122,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,4.60890007019043,-74.09429931640625,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=433, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_UK=EndpointServerData(ping=570, connections=ConnectionAttempts(success=2, fail=4), uptime=33.0%), ora_JP=EndpointServerData(ping=712, connections=ConnectionAttempts(success=4, fail=3), uptime=57.0%), ms_HK=EndpointServerData(ping=789, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%))",,"2022-05-29 09:44:28.0","2022-05-29 09:59:33.0",,,
181.49.217.254,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,6.252900123596191,-75.5645980834961,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_UK=EndpointServerData(ping=5316, connections=ConnectionAttempts(success=1, fail=10), uptime=9.0%), ora_JP=EndpointServerData(ping=5817, connections=ConnectionAttempts(success=2, fail=8), uptime=20.0%), ms_HK=EndpointServerData(ping=1955, connections=ConnectionAttempts(success=1, fail=9), uptime=10.0%))",,"2022-05-29 08:48:18.0","2022-05-29 10:06:04.0",,,
181.49.231.246,9991,,,"[ProtocolDataType(type=https, port=9991, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=9991, tls=true, autoRead=[false])]",,true,"Telmex Colombia S.A.",Colombia,CO,6.252900123596191,-75.5645980834961,AS14080,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=14), uptime=0%), ora_UK=EndpointServerData(ping=9770, connections=ConnectionAttempts(success=2, fail=11), uptime=15.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=14), uptime=0%), ms_HK=EndpointServerData(ping=6284, connections=ConnectionAttempts(success=2, fail=11), uptime=15.0%))",,"2022-05-29 09:47:37.0","2022-05-29 10:01:34.0",,,
181.78.12.46,7070,,,"[ProtocolDataType(type=https, port=7070, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,11.007100105285645,-74.80919647216797,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3098, connections=ConnectionAttempts(success=3, fail=3), uptime=50.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_JP=EndpointServerData(ping=3372, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ms_HK=EndpointServerData(ping=2327, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%))",,"2022-05-29 09:41:14.0","2022-05-29 10:03:49.0",,,
181.78.16.198,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,7.841300010681152,-72.5031967163086,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ora_UK=EndpointServerData(ping=906, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_JP=EndpointServerData(ping=1101, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ms_HK=EndpointServerData(ping=1016, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%))",,"2022-05-29 08:35:08.0","2022-05-29 10:01:49.0",,,
181.78.16.237,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,7.841300010681152,-72.5031967163086,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=499, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=609, connections=ConnectionAttempts(success=2, fail=7), uptime=22.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=6), uptime=0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%))",,"2022-05-29 09:16:57.0","2022-05-29 10:06:33.0",,,
181.78.19.196,999,,,"[ProtocolDataType(type=https, port=999, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,9.595600128173828,-73.69159698486328,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2211, connections=ConnectionAttempts(success=2, fail=5), uptime=28.0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=5915, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 08:50:42.0","2022-05-29 10:05:05.0",,,
181.78.24.30,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"UFINET COLOMBIA, S. A",Colombia,CO,4.537899971008301,-75.68070220947266,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=512, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_UK=EndpointServerData(ping=640, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ora_JP=EndpointServerData(ping=732, connections=ConnectionAttempts(success=1, fail=5), uptime=16.0%), ms_HK=EndpointServerData(ping=805, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 08:12:12.0","2022-05-29 09:57:05.0",,,
181.78.27.238,4153,,,"[ProtocolDataType(type=socks4, port=4153, tls=true, autoRead=[false])]",,true,"Ufinet Colombia",Paraguay,PY,-25.28689956665039,-57.651100158691406,AS52468,"PerformanceConnectData(aws_NA=EndpointServerData(ping=813, connections=ConnectionAttempts(success=1, fail=7), uptime=12.0%), ora_UK=EndpointServerData(ping=940, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%), ora_JP=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=7), uptime=0%), ms_HK=EndpointServerData(ping=1148, connections=ConnectionAttempts(success=1, fail=6), uptime=14.0%))",,"2022-05-29 08:03:59.0","2022-05-29 10:06:48.0",,,
